Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2021-05-18 21:11:06;2021-05-19 05:00:48;82%;97%;;0;4166;Normal;101.7;Steilacoom;80.2;28181.6;22827.1;1784.8;2021-05-19 05:00:00;2021-05-19 05:30:00;true;1020.0;43.0;Partly cloudy;
2021-05-19 21:26:36;2021-05-20 04:01:34;69%;94%;;56;7613;Normal;101.6;Steilacoom;68.2;23698.3;20775.5;474.0;2021-05-20 05:00:00;2021-05-20 05:30:00;true;123.1;43.3;Partly cloudy;
2021-05-20 21:15:08;2021-05-21 04:48:55;79%;93%;;0;6027;Normal;101.7;Steilacoom;68.7;27226.5;23505.5;2631.9;2021-05-21 05:00:00;2021-05-21 05:30:00;true;280.5;45.1;Partly cloudy;
2021-05-21 21:45:16;2021-05-22 06:57:40;94%;86%;;0;8465;Normal;94.6;Spokane Valley;152.4;33144.0;26957.1;662.9;2021-05-22 06:30:00;2021-05-22 07:00:00;true;78.7;44.2;Cloudy;
2021-05-23 19:24:45;2021-05-24 04:52:28;94%;71%;;0;12001;Normal;101.5;Steilacoom;89.4;34062.7;29748.1;681.3;2021-05-24 05:00:00;2021-05-24 05:30:00;true;447.1;52.9;Cloudy;
2021-05-24 22:03:15;2021-05-25 05:24:11;77%;68%;;0;8697;Normal;101.4;Steilacoom;90.9;26455.3;23633.4;2821.9;2021-05-25 05:00:00;2021-05-25 05:30:00;true;960.0;50.5;Cloudy;
2021-05-25 21:23:57;2021-05-26 05:02:58;80%;83%;;0;5386;Normal;101.9;Steilacoom;87.0;27541.4;23318.4;826.2;2021-05-26 05:00:00;2021-05-26 05:30:00;true;226.2;48.4;Partly cloudy;
2021-05-26 21:26:04;2021-05-27 05:01:23;80%;88%;;0;6488;Normal;101.2;Steilacoom;61.4;27319.6;22584.2;2003.4;2021-05-27 05:00:00;2021-05-27 05:30:00;true;85.6;52.2;Rain;
2021-05-27 20:36:31;2021-05-28 03:23:23;71%;90%;;0;3709;Normal;101.6;Steilacoom;102.6;24412.0;13182.5;7567.7;2021-05-28 05:00:00;2021-05-28 05:30:00;true;72.8;49.1;Rainy showers;
2021-05-31 21:36:22;2021-06-01 05:08:13;79%;0%;;0;0;Normal;101.8;Steilacoom;76.6;27110.4;22230.5;2168.8;2021-06-01 05:00:00;2021-06-01 05:30:00;true;123.4;56.7;Partly cloudy;
2021-06-01 22:07:51;2021-06-02 05:00:05;72%;94%;;0;13205;Normal;100.8;Steilacoom;147.6;24733.5;21930.4;494.7;2021-06-02 05:00:00;2021-06-02 05:30:00;true;780.0;58.8;Sunny;
2021-06-02 21:13:35;2021-06-03 05:14:30;84%;92%;;0;10462;Normal;101.0;Steilacoom;138.3;28854.5;25295.8;577.1;2021-06-03 05:00:00;2021-06-03 05:30:00;true;87.7;57.0;Cloudy;
2021-06-03 21:41:21;2021-06-04 05:01:52;77%;93%;;0;8014;Normal;101.2;Steilacoom;88.8;26430.7;22378.0;1321.5;2021-06-04 05:00:00;2021-06-04 05:30:00;true;600.0;49.6;Cloudy;
2021-06-06 19:28:17;2021-06-07 05:02:42;94%;81%;;0;7404;Normal;100.8;Steilacoom;135.1;34465.9;26423.9;3446.6;2021-06-07 05:00:00;2021-06-07 05:30:00;true;1200.0;46.6;Rainy showers;
2021-06-07 21:49:29;2021-06-08 04:53:49;74%;79%;;0;5251;Normal;101.0;Steilacoom;75.0;25459.8;21471.1;2800.6;2021-06-08 05:00:00;2021-06-08 05:30:00;true;737.0;49.8;Fair;
2021-06-08 21:45:35;2021-06-09 05:21:47;80%;87%;;0;7423;Normal;101.6;Steilacoom;68.9;27371.7;21076.2;547.4;2021-06-09 05:00:00;2021-06-09 05:30:00;true;733.1;45.9;Sunny;
2021-06-09 21:49:41;2021-06-10 04:56:44;75%;90%;;0;14931;Normal;101.6;Steilacoom;70.7;25623.2;21352.7;2049.9;2021-06-10 05:00:00;2021-06-10 05:30:00;true;960.0;46.4;Sunny;
2021-06-10 21:44:03;2021-06-11 05:13:29;79%;96%;;0;9649;Normal;101.6;Steilacoom;86.4;26965.6;23010.6;539.3;2021-06-11 05:00:00;2021-06-11 05:30:00;true;850.8;52.7;Cloudy;
2021-06-11 21:26:32;2021-06-12 04:29:01;74%;95%;;0;7440;Normal;101.0;Steilacoom;120.7;25349.3;19603.5;2281.4;2021-06-12 05:00:00;2021-06-12 05:30:00;true;94.6;55.9;Rain;
2021-06-13 22:07:44;2021-06-14 03:44:21;66%;90%;;0;11410;Normal;101.0;Steilacoom;3718.4;20197.0;15484.3;1750.4;2021-06-14 05:00:00;2021-06-14 05:30:00;true;1480.6;55.9;Cloudy;
2021-06-14 21:04:28;2021-06-15 04:55:41;79%;85%;;0;6350;Normal;101.5;Steilacoom;15787.4;28272.5;26293.4;565.4;2021-06-15 05:00:00;2021-06-15 05:30:00;true;180.0;51.6;Partly cloudy;
2021-06-15 21:37:03;2021-06-16 04:35:19;73%;87%;;0;4450;Normal;102.4;Steilacoom;7907.0;25096.4;19826.1;1756.7;2021-06-16 05:00:00;2021-06-16 05:30:00;true;660.0;53.1;Fair;
2021-06-16 21:47:45;2021-06-17 05:06:08;76%;89%;;0;16586;Normal;102.0;Steilacoom;10733.6;26302.9;21130.0;1227.5;2021-06-17 05:00:00;2021-06-17 05:30:00;true;480.0;49.8;Sunny;
2021-06-17 21:21:37;2021-06-18 04:46:40;76%;94%;;0;6515;Normal;101.6;Steilacoom;11451.9;26703.3;21273.6;534.1;2021-06-18 05:00:00;2021-06-18 05:30:00;true;476.2;53.4;Sunny;
2021-06-20 21:29:47;2021-06-21 04:03:25;73%;93%;;0;13803;Normal;101.0;Steilacoom;1592.6;23617.5;18815.3;472.4;2021-06-21 05:00:00;2021-06-21 05:30:00;true;420.0;63.5;Fair;
2021-06-21 21:29:55;2021-06-22 05:14:01;79%;90%;;0;6724;Normal;100.6;Steilacoom;1.6;27845.8;24690.0;3155.9;2021-06-22 05:00:00;2021-06-22 05:30:00;true;0.0;65.5;Sunny;
2021-06-22 21:52:28;2021-06-23 04:54:19;76%;92%;;0;12939;Normal;100.7;Steilacoom;1559.9;25310.9;24804.7;506.2;2021-06-23 05:00:00;2021-06-23 05:30:00;true;0.0;56.8;Partly cloudy;
2021-06-23 21:51:37;2021-06-24 05:27:20;79%;93%;;0;5616;Normal;101.2;Steilacoom;9363.9;27343.2;24244.3;1822.9;2021-06-24 05:00:00;2021-06-24 05:30:00;true;420.0;54.1;Sunny;
2021-06-24 05:27:39;2021-06-24 06:00:29;11%;0%;;0;5616;Normal;101.5;Steilacoom;0.0;1970.0;0.0;0.0;2021-06-24 06:00:00;2021-06-24 06:00:00;true;60.0;53.6;Sunny;
2021-06-24 22:47:29;2021-06-25 05:17:40;73%;93%;;0;5707;Normal;101.3;Steilacoom;5826.3;23411.2;18026.7;468.2;2021-06-25 05:00:00;2021-06-25 05:30:00;true;1291.8;61.9;Partly cloudy;
2021-06-27 21:13:59;2021-06-28 05:25:04;84%;86%;;0;9413;Normal;100.4;Steilacoom;73.4;29465.1;27598.9;589.3;2021-06-28 05:00:00;2021-06-28 05:30:00;true;0.0;81.0;Sunny;
2021-06-28 21:44:06;2021-06-29 05:18:57;79%;95%;;0;3200;Normal;100.1;Steilacoom;28.3;27290.8;25471.4;1819.4;2021-06-29 05:00:00;2021-06-29 05:30:00;true;0.0;71.4;Sunny;
2021-06-29 21:57:25;2021-06-30 05:18:12;76%;97%;;0;13081;Normal;100.7;Steilacoom;4197.5;26447.0;24772.1;1675.0;2021-06-30 05:00:00;2021-06-30 05:30:00;true;0.0;63.3;Sunny;
2021-06-30 21:31:57;2021-07-01 05:05:41;79%;96%;;0;5348;Normal;101.1;Steilacoom;12769.4;27224.4;23594.5;544.5;2021-07-01 05:00:00;2021-07-01 05:30:00;true;263.1;60.8;Partly cloudy;
2021-07-01 21:31:05;2021-07-02 05:11:42;79%;97%;;0;6571;Normal;101.2;Steilacoom;4070.2;27636.5;21372.2;1289.7;2021-07-02 05:00:00;2021-07-02 05:30:00;true;73.4;57.9;Partly cloudy;
2021-07-05 20:14:13;2021-07-06 05:27:21;93%;0%;;0;8579;Normal;101.4;Steilacoom;8506.3;33187.8;26107.7;663.8;2021-07-06 05:00:00;2021-07-06 05:30:00;true;201.2;56.1;Cloudy;
2021-07-06 21:32:06;2021-07-07 05:13:59;79%;87%;;0;10397;Normal;101.0;Steilacoom;1396.3;27712.7;26049.9;1662.8;2021-07-07 05:00:00;2021-07-07 05:30:00;true;0.0;62.8;Sunny;
2021-07-07 05:14:10;2021-07-07 05:40:46;5%;0%;;0;10397;Normal;101.3;Steilacoom;0.0;1596.3;0.0;0.0;2021-07-07 05:45:00;2021-07-07 05:45:00;true;0.0;57.4;Cloudy;
2021-07-07 23:05:52;2021-07-08 05:04:35;66%;86%;;0;8383;Normal;101.4;Steilacoom;8417.7;21522.1;18437.2;430.4;2021-07-08 05:00:00;2021-07-08 05:30:00;true;355.8;53.8;Partly cloudy;
2021-07-08 05:04:54;2021-07-08 06:00:53;11%;0%;;0;8383;Normal;101.4;Steilacoom;0.0;3358.9;0.0;0.0;2021-07-08 06:00:00;2021-07-08 06:00:00;true;0.0;53.4;Partly cloudy;
2021-07-08 06:01:03;2021-07-08 06:31:27;11%;40%;;0;0;Normal;101.4;Steilacoom;0.0;1824.4;0.0;0.0;2021-07-08 06:30:00;2021-07-08 06:30:00;true;0.0;54.9;Cloudy;
2021-07-08 21:34:49;2021-07-09 05:01:28;76%;87%;;0;7034;Normal;101.4;Steilacoom;13243.7;26799.0;25191.0;536.0;2021-07-09 05:00:00;2021-07-09 05:30:00;true;480.0;58.1;Sunny;
2021-07-09 05:01:35;2021-07-09 05:16:35;5%;0%;;0;7034;Normal;101.7;Steilacoom;0.0;900.5;0.0;0.0;2021-07-09 05:30:00;2021-07-09 05:30:00;true;0.0;32.0;No weather;
2021-07-11 21:09:45;2021-07-12 04:59:55;79%;96%;;0;0;Normal;101.4;Steilacoom;2912.9;28210.3;24542.9;564.2;2021-07-12 05:00:00;2021-07-12 05:30:00;false;0.0;32.0;No weather;
2021-07-12 21:43:41;2021-07-13 05:11:08;76%;94%;;0;6425;Normal;101.5;Steilacoom;2606.4;26847.7;24073.4;537.0;2021-07-13 05:00:00;2021-07-13 05:30:00;true;180.0;55.9;Fair;
2021-07-13 05:11:17;2021-07-13 05:32:21;5%;0%;;0;6425;Normal;101.6;Steilacoom;0.0;1263.6;0.0;0.0;2021-07-13 05:30:00;2021-07-13 05:30:00;true;0.0;55.8;Partly cloudy;
2021-07-13 21:01:58;2021-07-14 05:08:37;84%;94%;;0;7166;Normal;101.3;Steilacoom;4448.6;29199.0;22288.6;584.0;2021-07-14 05:00:00;2021-07-14 05:30:00;true;0.0;61.7;Sunny;
2021-07-14 05:08:52;2021-07-14 05:30:23;4%;0%;;0;7166;Normal;101.5;Steilacoom;0.0;1291.4;1265.6;25.8;2021-07-14 05:30:00;2021-07-14 05:30:00;true;60.0;32.0;No weather;
2021-07-14 21:43:33;2021-07-15 05:04:36;78%;94%;;0;6809;Normal;101.3;Steilacoom;95.5;26463.2;22317.3;3440.2;2021-07-15 05:00:00;2021-07-15 05:30:00;true;354.0;54.9;Cloudy;
2021-07-15 05:04:44;2021-07-15 05:42:13;7%;0%;;0;6809;Normal;101.4;Steilacoom;0.0;2248.6;554.7;45.0;2021-07-15 05:45:00;2021-07-15 05:45:00;true;0.0;55.4;Cloudy;
2021-07-15 21:26:42;2021-07-16 05:09:52;82%;95%;;0;16605;Normal;101.4;Steilacoom;123.0;27790.0;26215.2;1574.8;2021-07-16 05:00:00;2021-07-16 05:30:00;true;540.0;55.9;Cloudy;
2021-07-16 05:10:06;2021-07-16 05:50:48;7%;0%;;0;16605;Normal;101.4;Steilacoom;0.0;2441.9;1408.1;48.8;2021-07-16 06:10:00;2021-07-16 06:10:00;true;0.0;55.8;Cloudy;
2021-07-18 22:00:16;2021-07-19 05:05:36;75%;95%;;0;13029;Normal;101.6;Steilacoom;80.3;25519.7;21606.7;510.4;2021-07-19 05:00:00;2021-07-19 05:30:00;true;360.0;59.5;Sunny;
2021-07-19 05:05:58;2021-07-19 05:41:23;6%;0%;;0;13029;Normal;101.7;Steilacoom;0.0;2125.6;2083.1;42.5;2021-07-19 05:45:00;2021-07-19 05:45:00;true;0.0;59.9;Sunny;
2021-07-19 21:21:36;2021-07-20 05:25:40;86%;92%;;0;13075;Normal;101.6;Steilacoom;55.4;29044.5;24010.1;5034.4;2021-07-20 05:00:00;2021-07-20 05:30:00;true;120.0;57.7;Cloudy;
2021-07-20 21:45:13;2021-07-21 05:26:47;82%;94%;;0;7073;Normal;101.6;Steilacoom;123.0;27693.8;22616.6;553.9;2021-07-21 05:00:00;2021-07-21 05:30:00;true;0.0;57.4;Sunny;
2021-07-21 05:26:54;2021-07-21 06:16:48;9%;0%;;0;7073;Normal;101.7;Steilacoom;0.0;2993.3;1406.8;59.9;2021-07-21 06:00:00;2021-07-21 06:30:00;true;0.0;53.8;Fair;
2021-07-21 21:40:19;2021-07-22 05:21:17;82%;96%;;0;8281;Normal;101.8;Steilacoom;59.7;27658.0;22403.0;2581.4;2021-07-22 05:00:00;2021-07-22 05:30:00;true;152.0;51.8;Fair;
2021-07-22 05:21:34;2021-07-22 05:51:43;5%;0%;;0;8281;Normal;101.9;Steilacoom;0.0;1809.3;1773.1;36.2;2021-07-22 05:30:00;2021-07-22 06:00:00;true;0.0;52.0;Fair;
2021-07-22 21:57:18;2021-07-23 05:14:27;77%;97%;;0;8989;Normal;101.8;Steilacoom;108.9;26228.7;24917.3;524.6;2021-07-23 05:00:00;2021-07-23 05:30:00;true;300.0;53.8;Sunny;
2021-07-25 20:59:14;2021-07-26 05:04:38;86%;91%;;0;13203;Normal;101.2;Steilacoom;62.1;29123.2;27472.8;1650.3;2021-07-26 05:00:00;2021-07-26 05:30:00;true;60.0;62.2;Sunny;
2021-07-26 21:33:45;2021-07-27 05:02:07;79%;95%;;0;14450;Normal;101.1;Steilacoom;107.2;26902.8;25198.9;538.1;2021-07-27 05:00:00;2021-07-27 05:30:00;true;0.0;66.9;Partly cloudy;
2021-07-27 21:52:46;2021-07-28 05:08:43;77%;96%;;0;10773;Normal;101.5;Steilacoom;75.7;26157.2;23541.5;523.1;2021-07-28 05:00:00;2021-07-28 05:30:00;true;300.0;59.4;Partly cloudy;
2021-07-31 22:06:27;2021-08-01 06:36:50;90%;0%;;0;19786;Normal;93.5;Las Vegas;85.5;30623.2;22559.1;612.5;2021-08-01 07:00:00;2021-08-01 07:00:00;true;1348.3;87.4;Fair;
2021-08-01 20:52:02;2021-08-02 05:21:47;90%;79%;;0;9705;Normal;101.5;Steilacoom;92.9;30585.5;22735.2;611.7;2021-08-02 05:00:00;2021-08-02 05:30:00;true;60.0;59.5;Sunny;
2021-08-02 21:34:25;2021-08-03 05:24:33;83%;86%;;0;11739;Normal;101.5;Steilacoom;107.4;28207.6;26233.1;564.2;2021-08-03 05:00:00;2021-08-03 05:30:00;true;245.2;61.5;Sunny;
2021-08-03 05:24:48;2021-08-03 05:45:52;4%;0%;;0;11739;Normal;101.5;Steilacoom;0.0;1263.6;1238.3;25.3;2021-08-03 05:45:00;2021-08-03 05:45:00;true;0.0;60.8;Sunny;
2021-08-03 21:21:00;2021-08-04 05:28:00;86%;90%;;0;9934;Normal;101.3;Steilacoom;89.2;29219.7;25615.9;584.4;2021-08-04 05:00:00;2021-08-04 05:30:00;true;101.5;60.6;Fair;
2021-08-04 05:28:10;2021-08-04 06:00:40;6%;0%;;0;9934;Normal;101.4;Steilacoom;0.0;1949.7;942.3;39.0;2021-08-04 06:00:00;2021-08-04 06:00:00;true;0.0;60.1;Fair;
2021-08-04 21:46:55;2021-08-05 05:34:02;83%;96%;;0;13603;Normal;101.0;Steilacoom;94.2;28026.6;21300.2;560.5;2021-08-05 05:15:00;2021-08-05 05:45:00;true;60.0;61.9;Sunny;
2021-08-05 21:07:03;2021-08-06 05:17:40;87%;95%;;0;13126;Normal;101.3;Steilacoom;24.6;29437.5;25905.0;588.8;2021-08-06 05:15:00;2021-08-06 05:45:00;true;240.0;63.3;Cloudy;
2021-08-08 20:27:05;2021-08-09 05:42:03;96%;91%;;0;11687;Normal;101.6;Steilacoom;13.0;33297.7;31410.8;1886.9;2021-08-09 05:15:00;2021-08-09 05:45:00;true;120.0;54.0;Cloudy;
2021-08-09 21:44:02;2021-08-10 05:34:05;83%;88%;;0;12344;Normal;101.5;Steilacoom;16.4;28203.5;25947.2;1410.2;2021-08-10 05:15:00;2021-08-10 05:45:00;true;120.0;60.3;Partly cloudy;
2021-08-10 21:37:37;2021-08-11 04:12:35;70%;88%;;0;7883;Normal;101.5;Steilacoom;4.9;23697.5;23223.5;473.9;2021-08-11 05:00:00;2021-08-11 05:30:00;true;60.0;68.2;Fair;
2021-08-11 20:38:50;2021-08-12 05:20:10;93%;86%;;0;10262;Normal;101.0;Steilacoom;1.0;31279.4;30653.8;625.6;2021-08-12 05:00:00;2021-08-12 05:30:00;true;0.0;72.3;Partly cloudy;
2021-08-12 20:43:29;2021-08-13 02:23:09;60%;82%;;0;7123;Normal;101.0;Steilacoom;12.3;20379.6;16371.6;407.6;2021-08-13 02:30:00;2021-08-13 03:00:00;true;120.0;76.8;Partly cloudy;
2021-08-15 18:58:37;2021-08-16 05:29:39;95%;60%;;0;24458;Normal;93.7;Whistler;141.6;37861.6;34580.2;757.2;2021-08-16 05:00:00;2021-08-16 05:30:00;true;180.0;59.5;Rain;
2021-08-16 20:07:36;2021-08-17 04:51:54;93%;85%;;0;7513;Normal;93.3;Whistler;68.5;31457.4;27367.9;1258.3;2021-08-17 04:30:00;2021-08-17 05:00:00;true;120.0;49.3;Partly cloudy;
2021-08-17 20:45:46;2021-08-18 05:19:48;91%;88%;;0;8852;Normal;94.0;Whistler;131.1;30842.4;25393.6;616.8;2021-08-18 05:00:00;2021-08-18 05:30:00;true;0.0;53.6;Sunny;
2021-08-18 05:19:55;2021-08-18 06:12:24;9%;0%;;0;8852;Normal;94.3;Whistler;0.0;3149.2;3086.2;63.0;2021-08-18 06:00:00;2021-08-18 06:30:00;true;143.1;50.5;Partly cloudy;
2021-08-18 21:53:07;2021-08-19 05:31:51;81%;88%;;0;10688;Normal;94.1;Whistler;104.9;27523.8;23670.5;550.5;2021-08-19 05:30:00;2021-08-19 06:00:00;true;600.0;55.0;Fair;
2021-08-19 21:42:22;2021-08-20 02:05:43;47%;83%;;0;11002;Normal;94.0;Whistler;102.0;15801.1;12956.9;1369.4;2021-08-20 02:15:00;2021-08-20 02:45:00;true;0.0;58.1;Partly cloudy;
2021-08-22 20:17:32;2021-08-23 05:26:35;95%;60%;;0;21408;Normal;100.9;Steilacoom;120.8;32942.7;28001.3;4172.7;2021-08-23 05:15:00;2021-08-23 05:45:00;true;375.6;52.5;Cloudy;
2021-08-23 20:41:30;2021-08-24 05:40:19;95%;95%;;0;12514;Normal;101.3;Steilacoom;95.8;32329.6;29096.6;1724.2;2021-08-24 05:15:00;2021-08-24 05:45:00;true;1702.2;55.8;Sunny;
2021-08-24 21:16:34;2021-08-25 05:20:13;86%;94%;;0;11345;Normal;101.1;Steilacoom;91.5;29019.2;25053.3;2031.3;2021-08-25 05:15:00;2021-08-25 05:45:00;true;71.5;32.0;No weather;
2021-08-25 20:51:22;2021-08-26 04:12:37;72%;91%;;0;12454;Normal;101.4;Steilacoom;113.5;26474.9;21532.9;2382.7;2021-08-26 05:15:00;2021-08-26 05:45:00;true;373.1;59.0;Partly cloudy;
2021-08-26 20:45:13;2021-08-27 05:33:20;92%;89%;;0;8726;Normal;101.5;Steilacoom;98.8;31686.1;25771.4;2218.0;2021-08-27 05:15:00;2021-08-27 05:45:00;true;495.6;55.2;Partly cloudy;
2021-08-29 20:40:22;2021-08-30 05:33:09;100%;99%;;0;16411;Normal;101.0;Steilacoom;38.7;31966.6;28130.6;1172.1;2021-08-30 05:15:00;2021-08-30 05:45:00;true;480.0;51.6;Sunny;
2021-08-30 21:28:31;2021-08-31 03:47:30;68%;79%;;0;8588;Normal;101.1;Steilacoom;88.3;22739.3;17281.9;1819.1;2021-08-31 05:15:00;2021-08-31 05:45:00;true;600.0;53.1;Sunny;
2021-08-31 20:16:08;2021-09-01 05:33:22;93%;77%;;0;17579;Normal;101.3;Steilacoom;100.2;33433.6;28307.1;668.7;2021-09-01 05:15:00;2021-09-01 05:45:00;true;334.3;48.2;Sunny;
2021-09-01 21:09:42;2021-09-02 04:29:39;65%;79%;;0;9964;Normal;101.3;Steilacoom;135.6;26397.1;19005.9;527.9;2021-09-02 05:00:00;2021-09-02 05:30:00;true;840.0;55.9;Sunny;
2021-09-06 20:09:28;2021-09-07 05:20:55;94%;0%;;0;18546;Normal;101.5;Steilacoom;96.9;33087.1;29778.3;661.7;2021-09-07 05:00:00;2021-09-07 05:30:00;true;128.1;56.7;Sunny;
2021-09-07 20:32:44;2021-09-08 05:27:59;72%;96%;;0;15139;Normal;101.0;Steilacoom;155.7;32114.8;29545.6;642.3;2021-09-08 05:00:00;2021-09-08 05:30:00;true;540.0;60.8;Rainy showers;
2021-09-08 21:14:37;2021-09-09 05:07:47;70%;94%;;0;4910;Normal;101.2;Steilacoom;137.1;28390.4;27065.5;567.8;2021-09-09 05:00:00;2021-09-09 05:30:00;true;540.0;58.1;Sunny;
2021-09-09 21:21:44;2021-09-10 04:19:00;60%;93%;;0;10268;Normal;101.0;Steilacoom;141.8;25035.9;20863.3;500.7;2021-09-10 05:00:00;2021-09-10 05:30:00;true;480.0;60.4;Cloudy;
2021-09-12 21:27:35;2021-09-13 05:14:27;81%;91%;;0;19729;Normal;94.3;Whistler;99.9;28012.9;25398.4;560.3;2021-09-13 05:00:00;2021-09-13 05:30:00;true;540.0;46.6;Fog;
2021-09-13 21:02:51;2021-09-14 05:10:41;87%;96%;;0;15343;Normal;94.5;Whistler;91.4;29270.2;24977.2;1561.1;2021-09-14 05:00:00;2021-09-14 05:30:00;true;307.1;48.0;Cloudy;
2021-09-14 20:51:51;2021-09-15 04:57:54;81%;96%;;0;6158;Normal;93.7;Whistler;107.4;29163.3;24400.0;1263.7;2021-09-15 05:00:00;2021-09-15 05:30:00;true;144.8;46.4;Rain;
2021-09-15 20:18:00;2021-09-16 02:10:37;60%;88%;;0;15099;Normal;94.1;Whistler;104.7;21157.5;16926.0;423.1;2021-09-16 02:00:00;2021-09-16 02:30:00;true;600.0;36.7;Fair;
2021-09-16 19:40:11;2021-09-17 05:21:28;90%;79%;;0;9037;Normal;101.1;Steilacoom;108.3;34876.9;30808.0;697.5;2021-09-17 05:00:00;2021-09-17 05:30:00;true;1290.7;54.7;Rain;
2021-09-19 20:55:10;2021-09-20 05:21:42;84%;90%;;0;14626;Normal;101.9;Steilacoom;109.7;30391.8;26542.1;607.8;2021-09-20 05:00:00;2021-09-20 05:30:00;true;1498.1;51.1;Fair;
2021-09-20 20:52:47;2021-09-21 05:20:52;90%;100%;;0;8866;Normal;102.4;Steilacoom;93.1;30485.5;25912.6;1930.7;2021-09-21 05:00:00;2021-09-21 05:30:00;true;76.7;52.7;Sunny;
2021-09-21 21:50:58;2021-09-22 05:28:15;89%;95%;;0;7233;Normal;101.4;Steilacoom;69.7;27436.9;23504.2;548.7;2021-09-22 05:00:00;2021-09-22 05:30:00;true;71.1;53.6;Cloudy;
2021-09-22 20:57:19;2021-09-23 05:27:26;86%;94%;;0;11879;Normal;102.2;Steilacoom;105.0;30606.9;28056.3;1224.3;2021-09-23 05:00:00;2021-09-23 05:30:00;true;402.8;55.8;Cloudy;
2021-09-23 21:10:55;2021-09-24 05:05:42;84%;93%;;0;10688;Normal;102.1;Steilacoom;92.8;28487.4;26018.5;2468.9;2021-09-24 05:00:00;2021-09-24 05:30:00;true;130.3;53.4;Fair;
2021-09-26 20:43:43;2021-09-27 05:09:26;76%;96%;;0;12439;Normal;100.1;Steilacoom;132.0;30342.6;27207.2;2022.8;2021-09-27 05:00:00;2021-09-27 05:30:00;true;666.3;57.9;Rainy showers;
2021-09-27 21:16:54;2021-09-28 05:24:26;84%;93%;;59;9497;Normal;100.8;Steilacoom;99.5;29251.6;26911.4;1462.6;2021-09-28 05:00:00;2021-09-28 05:30:00;true;1200.0;51.4;Partly cloudy;
2021-09-28 20:42:46;2021-09-29 04:54:01;83%;92%;;0;2858;Normal;101.6;Steilacoom;105.4;29475.1;24857.3;589.5;2021-09-29 05:00:00;2021-09-29 05:30:00;true;174.2;51.3;Partly cloudy;
2021-09-29 21:36:46;2021-09-30 05:14:07;68%;91%;;0;9823;Normal;101.5;Steilacoom;133.9;27440.9;19940.4;5945.5;2021-09-30 05:00:00;2021-09-30 05:30:00;true;908.6;56.7;Rain;
2021-09-30 20:40:01;2021-10-01 05:03:30;99%;90%;;0;9665;Normal;102.1;Steilacoom;148.0;30208.2;23058.9;604.2;2021-10-01 05:00:00;2021-10-01 05:30:00;true;236.9;51.6;Cloudy;
2021-10-03 19:52:22;2021-10-03 20:32:50;8%;-36%;;0;0;Normal;101.6;Steilacoom;0.0;2428.8;0.0;0.0;2021-10-04 05:00:00;2021-10-04 05:30:00;false;0.0;32.0;No weather;
2021-10-03 20:53:22;2021-10-04 05:25:22;100%;95%;;0;19582;Normal;101.6;Steilacoom;100.9;30720.8;27853.5;614.4;2021-10-04 05:00:00;2021-10-04 05:30:00;true;860.5;49.8;Cloudy;
2021-10-04 20:52:42;2021-10-05 05:21:26;99%;99%;;0;7930;Normal;100.6;Steilacoom;81.8;30524.0;24927.9;610.5;2021-10-05 05:00:00;2021-10-05 05:30:00;true;335.9;54.1;Partly cloudy;
2021-10-05 20:40:00;2021-10-06 05:02:54;97%;98%;;0;9926;Normal;101.2;Steilacoom;80.0;30173.4;25043.9;1005.8;2021-10-06 05:00:00;2021-10-06 05:30:00;true;1203.1;47.8;Rainy showers;
2021-10-06 21:44:01;2021-10-07 05:19:32;88%;95%;;0;10601;Normal;101.8;Steilacoom;86.4;27331.6;22685.2;546.6;2021-10-07 05:00:00;2021-10-07 05:30:00;true;149.7;44.6;Fair;
2021-10-07 22:25:27;2021-10-08 05:29:08;81%;92%;;0;15091;Normal;101.4;Steilacoom;99.3;25420.5;23471.6;677.9;2021-10-08 05:00:00;2021-10-08 05:30:00;true;106.5;43.0;Cloudy;
2021-10-08 05:30:11;2021-10-08 05:48:52;4%;0%;;0;15091;Normal;101.3;Steilacoom;0.0;1121.3;0.0;0.0;2021-10-08 06:00:00;2021-10-08 06:00:00;true;60.0;43.2;Cloudy;
2021-10-10 20:36:04;2021-10-11 05:07:37;98%;82%;;0;12557;Normal;101.8;Steilacoom;104.8;30692.8;23531.2;613.9;2021-10-11 05:00:00;2021-10-11 05:30:00;true;3330.9;44.8;Rainy showers;
2021-10-11 20:37:16;2021-10-12 00:27:34;44%;61%;;0;7221;Normal;102.2;Steilacoom;55.1;13818.1;11192.7;276.4;2021-10-12 05:00:00;2021-10-12 05:30:00;true;480.0;46.8;Sunny;
2021-10-12 00:27:41;2021-10-12 05:18:36;55%;66%;;0;7227;Normal;102.2;Steilacoom;380.5;17455.4;13615.2;349.1;2021-10-12 05:00:00;2021-10-12 05:30:00;true;154.4;38.3;Cloudy;
2021-10-12 20:52:05;2021-10-13 05:07:20;94%;67%;;0;6212;Normal;101.2;Steilacoom;111.0;29714.3;27040.0;594.3;2021-10-13 05:00:00;2021-10-13 05:30:00;true;1959.3;42.3;Fair;
